,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Popularity,MSRP
1381,Audi,6,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,wagon,28,3105,44500
1382,Audi,6,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,wagon,28,3105,42400
1383,Audi,6,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,wagon,28,3105,49800
1384,Audi,5,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,wagon,28,3105,42700
1385,Audi,5,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,wagon,28,3105,44800
1386,BMW,6,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,117300
1387,BMW,5,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,122200
1388,BMW,4,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,122500
1389,BMW,7,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,135200
1390,BMW,7,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,25,3916,132200
1391,BMW,7,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,131300
1392,BMW,7,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,25,3916,128300
1393,BMW,6,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,25,3916,132200
1394,BMW,6,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,131300
1395,BMW,6,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,135200
1396,BMW,6,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,25,3916,128300
1397,BMW,4,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,3916,137000
1398,BMW,18,premium,375.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,convertible,19,3916,136900
1399,Nissan,12,regular,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,33,2009,26650
1400,Nissan,11,regular,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,33,2009,26780
1401,Nissan,10,regular,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,33,2009,26800
1402,Nissan,6,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,38,2009,22560
1403,Nissan,6,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,38,2009,28150
1404,Nissan,6,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,31950
1405,Nissan,6,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,38,2009,22300
1406,Nissan,6,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,29830
1407,Nissan,6,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,32350
1408,Nissan,6,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,26450
1409,Nissan,6,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,38,2009,24720
1410,Nissan,5,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,32090
1411,Nissan,5,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,27390
1412,Nissan,5,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,22500
1413,Nissan,5,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,22900
1414,Nissan,5,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,37,2009,24470
1415,Nissan,5,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,25460
1416,Nissan,5,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,28570
1417,Nissan,5,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,27990
1418,Nissan,5,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,32690
1419,Nissan,4,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,25460
1420,Nissan,4,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,22500
1421,Nissan,4,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,32690
1422,Nissan,4,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,22900
1423,Nissan,4,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,32,2009,27990
1424,Nissan,4,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,37,2009,24470
1425,Nissan,4,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,39,2009,28570
1426,Kia,14,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,24,1720,25495
1427,Kia,13,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,24,1720,25495
1428,Kia,12,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,24,1720,26045
1429,Mercedes-Benz,5,premium,503.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Luxury,Compact,coupe,22,617,129900
1430,Mercedes-Benz,4,premium,503.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,22,617,131200
1431,Mercedes-Benz,4,premium,456.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,22,617,111200
1432,Nissan,7,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,suv,19,2009,37590
1433,Nissan,7,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,18,2009,52860
1434,Nissan,7,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,suv,19,2009,42680
1435,Nissan,7,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,18,2009,45580
1436,Nissan,7,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,18,2009,42890
1437,Nissan,7,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,suv,19,2009,49960
1438,Nissan,6,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,50780
1439,Nissan,6,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,53680
1440,Nissan,6,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,43810
1441,Nissan,6,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,46500
1442,Nissan,6,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,49880
1443,Nissan,6,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,43600
1444,Nissan,6,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,38510
1445,Nissan,6,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,52780
1446,Nissan,4,regular,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,49650
1447,Nissan,4,regular,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,57590
1448,Nissan,4,regular,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,60490
1449,Nissan,4,regular,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,52550
1450,Nissan,4,regular,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,2009,44900
1451,Nissan,4,regular,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,18,2009,47800
1452,Bentley,14,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,221990
1453,Bentley,14,premium,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,242990
1454,Bentley,14,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,14,520,263990
1455,Bentley,13,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,263990
1456,Bentley,13,premium,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,242990
1457,Bentley,13,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,221990
1458,Bentley,12,premium,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,14,520,270990
1459,Bentley,12,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,14,520,224990
1460,Bentley,12,premium,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,14,520,246990
1461,Bentley,12,premium,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,15,520,267990
1462,Chrysler,14,regular,235.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,suv,17,1013,30935
1463,Chrysler,14,regular,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,17,1013,33810
1464,Chrysler,13,regular,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,suv,19,1013,32905
1465,Chrysler,13,regular,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,suv,17,1013,35780
1466,Chrysler,12,regular,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,22,1013,45270
1467,Chrysler,12,regular,303.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,suv,18,1013,37115
1468,Chrysler,12,regular,303.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,suv,19,1013,34730
1469,Ford,26,regular,63.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,38,5657,2000
1470,Ford,26,regular,63.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,38,5657,2000
1471,Ford,26,regular,63.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,38,5657,2000
1472,Ford,25,regular,63.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,38,5657,2000
1473,Ford,25,regular,63.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,38,5657,2000
1474,Ford,24,regular,63.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,38,5657,2000
1475,Ford,24,regular,63.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,38,5657,2000
1476,Chevrolet,18,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,cargo minivan,21,1385,22050
1477,Chevrolet,18,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,cargo minivan,18,1385,24450
1478,Chevrolet,17,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,cargo minivan,18,1385,25195
1479,Chevrolet,17,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,cargo minivan,19,1385,22695
1480,Chevrolet,16,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,cargo minivan,20,1385,22930
1481,Chevrolet,16,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,cargo minivan,18,1385,25430
1482,Chevrolet,18,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,passenger minivan,16,1385,25690
1483,Chevrolet,18,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,passenger minivan,19,1385,23690
1484,Chevrolet,17,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,passenger minivan,16,1385,26195
1485,Chevrolet,17,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,passenger minivan,19,1385,24195
1486,Chevrolet,16,regular,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Unknown,Large,passenger minivan,20,1385,24430
1487,Chevrolet,16,regular,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Unknown,Large,passenger minivan,16,1385,26430
1488,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,28,1624,48165
1489,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,26,1624,50165
1490,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,37995
1491,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,29,1624,40445
1492,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,29,1624,46935
1493,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,26,1624,51435
1494,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,28,1624,45150
1495,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,47095
1496,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,29,1624,48205
1497,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,26,1624,47750
1498,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,28,1624,50325
1499,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,41920
1500,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,44935
1501,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,29,1624,44520
1502,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,47605
1503,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,41920
1504,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,30,1624,48675
1505,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,48715
1506,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,45445
1507,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,30,1624,45150
1508,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,40445
1509,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,28,1624,47750
1510,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,47445
1511,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,28,1624,50675
1512,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,37995
1513,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,28,1624,51945
1514,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,44520
1515,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,30,1624,50835
1516,Cadillac,4,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,43395
1517,Cadillac,4,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,37595
1518,Cadillac,4,premium,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,30,1624,39995
1519,Cadillac,4,regular,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,30,1624,49495
1520,Cadillac,4,premium,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,31,1624,41395
1521,Cadillac,4,regular,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,coupe,30,1624,46995
1522,Cadillac,4,regular,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Compact,coupe,27,1624,48995
1523,Cadillac,5,premium,464.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,coupe,23,1624,62665
1524,Cadillac,5,premium,464.0,6.0,MANUAL,rear wheel drive,4.0,Luxury,Compact,sedan,23,1624,60465
1525,Cadillac,4,premium,464.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,coupe,23,1624,62895
1526,Cadillac,4,premium,464.0,6.0,MANUAL,rear wheel drive,4.0,Luxury,Compact,sedan,23,1624,60695
1527,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,28,1624,41340
1528,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,30,1624,39340
1529,Cadillac,6,regular,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,33,1624,33215
1530,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,30,1624,45615
1531,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,28,1624,47615
1532,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,28,1624,44660
1533,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,28,1624,46715
1534,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,28,1624,37245
1535,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,28,1624,41340
1536,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,26,1624,46660
1537,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,26,1624,48715
1538,Cadillac,6,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,28,1624,44660
1539,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,30,1624,35245
1540,Cadillac,6,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,30,1624,42660
1541,Cadillac,6,regular,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,33,1624,37340
1542,Cadillac,6,flex-fuel,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,26,1624,43340
1543,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,30,1624,41340
1544,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,46110
1545,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,30,1624,45155
1546,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,39340
1547,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,28,1624,47155
1548,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,43155
1549,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,37245
1550,Cadillac,5,regular,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,30,1624,48110
1551,Cadillac,5,regular,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,32,1624,37340
1552,Cadillac,5,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,35245
1553,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,28,1624,43340
1554,Cadillac,5,regular,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,32,1624,33215
1555,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,47210
1556,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,41340
1557,Cadillac,5,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,45155
1558,Cadillac,5,regular,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,28,1624,49210
1559,Cadillac,4,regular,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,30,1624,46995
1560,Cadillac,4,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,40395
1561,Cadillac,4,regular,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,30,1624,43995
1562,Cadillac,4,regular,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,27,1624,45995
1563,Cadillac,4,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,34595
1564,Cadillac,4,premium,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,1624,36595
1565,Cadillac,4,premium,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,1624,38395
1566,Oldsmobile,20,premium,250.0,8.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,23,26,34794
1567,Oldsmobile,20,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,sedan,25,26,30619
1568,Oldsmobile,19,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,sedan,25,26,31615
1569,Oldsmobile,19,premium,250.0,8.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,24,26,35085
1570,Oldsmobile,18,premium,250.0,8.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,24,26,34725
1571,Chevrolet,11,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,45815
1572,Chevrolet,11,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,35725
1573,Chevrolet,11,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,38830
1574,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,39405
1575,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,46195
1576,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,39350
1577,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,49500
1578,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,42455
1579,Chevrolet,10,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,36300
1580,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,40195
1581,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,43245
1582,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,47000
1583,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,39850
1584,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,cab pickup,21,1385,36800
1585,Chevrolet,9,flex-fuel,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Other,Large,cab pickup,21,1385,50305
1586,Toyota,6,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,37800
1587,Toyota,6,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,41700
1588,Toyota,6,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,36470
1589,Toyota,5,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,36650
1590,Toyota,5,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,38100
1591,Toyota,5,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,41950
1592,Toyota,4,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,42550
1593,Toyota,4,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,38700
1594,Toyota,4,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,39,2031,37250
1595,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,31,2031,37170
1596,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,31,2031,32285
1597,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,31,2031,39980
1598,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,31,2031,36080
1599,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,31,2031,34140
1600,Toyota,5,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,31,2031,37050
